transaction_id,time_of_purchase,purchase_amount,customer_id,fname,lname,age,addr_city,email,has_paid_before,annual_salary,type_of_goods,delivery_city,ip_country,is_fraud
2103951,19:25:26,3830,114582,Alexander,Petersson,51,Malmö,alexander.petersson@hotmail.com,t,73000,Clothing,Stockholm,SE,f
2104237,19:48:23,279,57985,Alexander,Magnusson,21,Örebro,ale_magnusson@hotmail.com,t,-,Clothing,Stockholm,SE,f
2104887,21:44:40,282,43329,Alexander,Olofsson,23,Goteborg,alexander.olofsson@hotmail.com,t,257000,Clothing,Goteborg,SE,f
2107123,1:23:50,228,114033,Alexander,Lundgren,70,Stockholm,alexander.lundgren@hotmail.com,t,277000,Clothing,Stockholm,SE,f
2109203,1:34:29,8210,11606,Alexander,Mattsson,22,Lund,alexander.mattsson@hotmail.com,t,288000,Clothing,Lund,SE,f
2111348,0:58:28,516,37795,Alexander,Eklund,23,Malmö,alexander.eklund@hotmail.com,t,4000,Food,Malmö,SE,f
2111647,23:39:04,10468,29766,Alexander,Bergman,23,Malmö,alexander.bergman@hotmail.com,t,134000,Clothing,Malmö,SE,f
2112258,14:28:39,3840,63947,Alexander,Hakansson,67,Linköping,ale_hakansson@hotmail.com,t,78000,Dating,Stockholm,SE,f
2112518,14:52:57,127,41015,Alexander,Holm,48,Malmö,alexander.holm@hotmail.com,t,32000,Clothing,Stockholm,SE,f
2114039,23:59:12,300,121886,Alexander,Holmberg,41,Goteborg,alexander.holmberg@hotmail.com,t,87000,Food,Goteborg,SE,f
2114208,10:57:56,1884,97023,Alexander,Gustafsson,67,Stockholm,alexander.gustafsson@hotmail.com,t,-,Tickets,Stockholm,FI,f
2114481,15:33:15,909,53631,Alexander,Soderberg,71,Stockholm,alexander.soderberg@hotmail.com,t,141000,Clothing,Stockholm,SE,f
2115586,23:01:39,2418,9949,Alexander,Danielsson,61,Uppsala,alexander.danielsson@hotmail.com,t,181000,Clothing,Uppsala,SE,f
1994829,18:51:04,17550,49007,Alexandra,Persson,65,Stockholm,alexandra.persson@hotmail.com,t,199000,Clothing,Stockholm,,f
1987029,15:35:50,13770,24702,Alexandra,Johansson,44,Stockholm,alexandra.johansson@hotmail.com,t,22000,Clothing,Stockholm,SE,f
2046829,13:22:57,10946,111948,Alexandra,Soderberg,36,Malmö,alexandra_soderberg@hotmail.com,f,259000,Food,Malmö,SE,f
2037729,10:51:28,7622,79054,Alexandra,Lundin,29,Stockholm,alexandra.lundin@hotmail.com,t,196000,Clothing,Stockholm,SE,f
2036429,15:07:38,6834,116327,Alexandra,Engstrom,76,Lund,alexandra_engstrom@hotmail.com,f,453000,Clothing,Lund,SE,f
2032529,18:53:20,6796,35811,Alexandra,Sjoberg,66,Stockholm,alexandra.sjoberg@gmail.com,t,-,Electronics,Stockholm,,f
2027329,16:16:03,4946,117169,Alexandra,Fredriksson,71,Örebro,al.fredri@hotmail.com,f,467000,Books,Örebro,FI,f
2009129,21:37:44,4072,35452,Alexandra,Petersson,53,Stockholm,alexandra.petersson@telia.com,f,64000,Clothing,Stockholm,,f
2020829,19:24:27,3727,117824,Alexandra,Berglund,58,Stockholm,alexandra.berglund@gmail.com,t,87000,Clothing,Stockholm,,f
2023429,21:15:26,3642,47231,Alexandra,Berg,42,Stockholm,alexandra.berg@hotmail.com,f,461000,Electronics,Stockholm,,f
2040329,16:43:31,3250,61367,Alexandra,Bergman,68,Stockholm,alexandra.bergman@hotmail.com,t,197000,Clothing,Stockholm,SE,f
2029929,10:37:58,2960,62353,Alexandra,Mattsson,51,Örebro,ale.matt@hotmail.com,t,487000,Clothing,Örebro,SE,f
2031229,14:14:01,2539,105858,Alexandra,Forsberg,48,Knivsta,ale.forsb@hotmail.com,t,182000,Tickets,Västerås,SE,f
2033829,16:53:09,2458,5686,Alexandra,Lind,56,Malmö,alexandra.lind@hotmail.com,t,428000,Clothing,Malmö,SE,f
2019529,19:55:22,2452,86421,Alexandra,Jakobsson,73,Örebro,ale_jakobsson@gmail.com,f,257000,Electronics,Örebro,SE,f
2044229,16:43:20,2452,28946,Alexandra,Holm,59,Uppsala,alexandra.holm@hotmail.com,t,13000,Electronics,Uppsala,SE,f
2028629,16:13:09,1966,87647,Alexandra,Henriksson,27,Uppsala,alexandra.henriksson@hotmail.com,t,106000,Clothing,Uppsala,SE,f
2010429,14:54:53,1496,120904,Alexandra,Magnusson,27,Linköping,ale.magn@hotmail.com,t,415000,Dating,Linköping,SE,f
2022129,15:16:07,1493,77063,Alexandra,Lundgren,54,Stockholm,alexandra.lundgren@gmail.com,t,171000,Clothing,Stockholm,,f
2007829,15:25:34,1310,116831,Alexandra,Jonsson,28,Linköping,ale_jonsson@hotmail.com,t,110000,Food,Linköping,SE,f
1988329,19:42:20,1287,115810,Alexandra,Karlsson,41,Uppsala,alexandra.karlsson@gmail.com,t,320000,Tickets,Uppsala,SE,f
2002629,17:26:35,1225,17986,Alexandra,Hansson,60,Uppsala,alexandra.hansson@hotmail.com,t,125000,Clothing,Uppsala,SE,f
2011729,18:12:37,1209,20825,Alexandra,Lindstrom,59,Nykvarn,ale_lindstrom@hotmail.com,t,53000,Clothing,Linköping,SE,f
1990929,17:59:07,1209,58643,Alexandra,Eriksson,39,Knivsta,ale_eriksson@hotmail.com,t,26000,Clothing,Linköping,SE,f
2049429,17:52:14,1209,16354,Alexandra,Holmberg,67,Uppsala,alexandra.holmberg@hotmail.com,t,161000,Tickets,Uppsala,SE,f
2035129,17:55:13,751,29066,Alexandra,Lindqvist,21,Stockholm,alexandra.lindqvist@hotmail.com,t,158000,Clothing,Stockholm,SE,f
1996129,18:50:52,538,94242,Alexandra,Svensson,21,Stockholm,alexandra.svensson@hotmail.com,t,317000,Clothing,Stockholm,NO,f
2014329,20:19:10,535,35861,Alexandra,Gustavsson,18,Linköping,ale_gustavsson@hotmail.com,f,151000,Clothing,Linköping,NO,f
2041629,20:45:53,525,43980,Alexandra,Danielsson,29,Goteborg,alexandra.danielsson@telia.com,t,459000,Books,Goteborg,SE,f
2045529,17:54:53,300,105191,Alexandra,Gunnarsson,26,Stockholm,alexandra.gunnarsson@hotmail.com,t,105000,Clothing,Stockholm,SE,f
2016929,15:21:01,293,108030,Alexandra,Lundberg,35,Stockholm,alexandra.lundberg@hotmail.com,t,58000,Clothing,Stockholm,US,f
2000029,17:33:10,256,65143,Alexandra,Jonsson,37,Linköping,ale_jonsson@hotmail.com,t,2000,Clothing,Linköping,SE,f
2048129,17:49:50,223,109588,Alexandra,Nystrom,70,Örebro,ale.nystr@hotmail.com,t,-,Clothing,Örebro,SE,f
2005229,6:31:57,131,32646,Alexandra,Lindberg,19,Nykvarn,ale.lin@hotmail.com,f,432000,Clothing,Malmö,SE,f
1998729,4:27:25,123,12792,Alexandra,Pettersson,27,Stockholm,alexandra_pettersson@hotmail.com,f,61000,Dating,Stockholm,SE,f
1997429,17:55:40,120,20957,Alexandra,Gustafsson,65,Lund,alexandra.gustafsson@hotmail.com,t,389000,Clothing,Lund,SE,f
1992229,17:50:08,114,117767,Alexandra,Larsson,31,Uppsala,alexandra.larsson@hotmail.com,t,12000,Books,Uppsala,SE,f
1989629,5:35:02,114,4855,Alexandra,Nilsson,65,Goteborg,alexandra_nilsson@hotmail.com,f,6000,Books,Goteborg,SE,f
2003929,8:35:03,111,16172,Alexandra,Bengtsson,44,Knivsta,alexandra.b@hotmail.com,t,381000,Clothing,Örebro,SE,f
2018229,17:36:36,107,103865,Alexandra,Bergstrom,42,Örebro,ale_bergstrom@hotmail.com,t,197000,Books,Örebro,SE,f
1993529,16:57:31,106,71732,Alexandra,Olsson,77,Stockholm,alexandra.olsson@hotmail.com,t,99000,Dating,Stockholm,SE,f
2006529,17:53:31,100,119522,Alexandra,Carlsson,42,Uppsala,alexandra.carlsson@hotmail.com,t,97000,Books,Uppsala,SE,f
2024729,17:38:01,100,63601,Alexandra,Axelsson,78,Linköping,ale_axelsson@hotmail.com,t,233000,Books,Linköping,SE,f
2039029,7:29:25,100,49357,Alexandra,Eklund,54,Goteborg,alexandra.eklund@hotmail.com,t,24000,Clothing,Goteborg,SE,f
2026029,16:12:01,100,93165,Alexandra,Sandberg,70,Örebro,ale_sandberg@hotmail.com,t,360000,Books,Örebro,SE,f
2013029,9:47:00,100,109989,Alexandra,Olofsson,52,Knivsta,ale_olofsson@hotmail.com,t,3000,Clothing,Stockholm,SE,f
2050703,18:51:05,333,16172,Alexandra,Bengtsson,44,Knivsta,alexandra.b@hotmail.com,t,381000,Clothing,Örebro,SE,f
2050794,10:07:53,262,32646,Alexandra,Lindberg,19,Nykvarn,ale.lin@hotmail.com,f,432000,Clothing,Malmö,SE,f
2052055,21:15:16,5078,105858,Alexandra,Forsberg,48,Knivsta,ale.forsb@hotmail.com,t,182000,Tickets,Västerås,SE,f
2053810,21:11:47,2452,86421,Alexandra,Jakobsson,73,Örebro,ale_jakobsson@gmail.com,f,257000,Electronics,Örebro,SE,f
2054330,18:32:13,1209,20825,Alexandra,Lindstrom,59,Nykvarn,ale_lindstrom@hotmail.com,t,53000,Clothing,Stockholm,SE,f
2057346,23:49:14,240,20957,Alexandra,Gustafsson,65,Lund,alexandra.gustafsson@hotmail.com,t,389000,Clothing,Lund,SE,f
2059348,2:19:14,300,119522,Alexandra,Carlsson,42,Uppsala,alexandra.carlsson@hotmail.com,t,97000,Books,Uppsala,SE,f
2060232,18:18:03,2992,120904,Alexandra,Magnusson,27,Linköping,ale.magn@hotmail.com,t,415000,Dating,Linköping,SE,f
2062091,2:18:00,321,103865,Alexandra,Bergstrom,42,Örebro,ale_bergstrom@hotmail.com,t,197000,Books,Örebro,SE,f
2064210,2:13:55,300,93165,Alexandra,Sandberg,70,Örebro,ale_sandberg@hotmail.com,t,360000,Books,Örebro,SE,f
2064925,21:22:57,3932,87647,Alexandra,Henriksson,27,Uppsala,alexandra.henriksson@hotmail.com,t,106000,Clothing,Uppsala,SE,f
2066342,4:09:07,2253,29066,Alexandra,Lindqvist,21,Stockholm,alexandra.lindqvist@hotmail.com,t,158000,Clothing,Stockholm,SE,f
2067031,14:36:08,15244,79054,Alexandra,Lundin,29,Stockholm,alexandra.lundin@hotmail.com,t,196000,Clothing,Stockholm,SE,f
2067668,17:47:03,3250,61367,Alexandra,Bergman,68,Stockholm,alexandra.bergman@hotmail.com,t,197000,Clothing,Stockholm,SE,f
2069657,0:46:23,446,109588,Alexandra,Nystrom,70,Örebro,ale.nystr@hotmail.com,t,-,Clothing,Örebro,SE,f
2072712,18:51:05,333,16172,Alexandra,Bengtsson,44,Knivsta,alexandra.b@hotmail.com,t,381000,Clothing,Örebro,SE,f
2072803,10:07:53,262,32646,Alexandra,Lindberg,19,Nykvarn,ale.lin@hotmail.com,f,432000,Clothing,Malmö,SE,f
2074064,21:15:16,5078,105858,Alexandra,Forsberg,48,Knivsta,ale.forsb@hotmail.com,t,182000,Tickets,Västerås,SE,f
2075819,21:11:47,2452,86421,Alexandra,Jakobsson,73,Örebro,ale_jakobsson@gmail.com,f,257000,Electronics,Örebro,SE,f
2076339,18:32:13,1209,20825,Alexandra,Lindstrom,59,Nykvarn,ale_lindstrom@hotmail.com,t,53000,Clothing,Stockholm,SE,f
2079355,23:49:14,240,20957,Alexandra,Gustafsson,65,Lund,alexandra.gustafsson@hotmail.com,t,389000,Clothing,Lund,SE,f
2081357,2:19:14,300,119522,Alexandra,Carlsson,42,Uppsala,alexandra.carlsson@hotmail.com,t,97000,Books,Uppsala,SE,f
2082241,18:18:03,2992,120904,Alexandra,Magnusson,27,Linköping,ale.magn@hotmail.com,t,415000,Dating,Linköping,SE,f
2084100,2:18:00,321,103865,Alexandra,Bergstrom,42,Örebro,ale_bergstrom@hotmail.com,t,197000,Books,Örebro,SE,f
2086219,2:13:55,300,93165,Alexandra,Sandberg,70,Örebro,ale_sandberg@hotmail.com,t,360000,Books,Örebro,SE,f
2086934,21:22:57,3932,87647,Alexandra,Henriksson,27,Uppsala,alexandra.henriksson@hotmail.com,t,106000,Clothing,Uppsala,SE,f
2088351,4:09:07,2253,29066,Alexandra,Lindqvist,21,Stockholm,alexandra.lindqvist@hotmail.com,t,158000,Clothing,Stockholm,SE,f
2089040,14:36:08,15244,79054,Alexandra,Lundin,29,Stockholm,alexandra.lundin@hotmail.com,t,196000,Clothing,Stockholm,SE,f
2089677,17:47:03,3250,61367,Alexandra,Bergman,68,Stockholm,alexandra.bergman@hotmail.com,t,197000,Clothing,Stockholm,SE,f
2091666,0:46:23,446,109588,Alexandra,Nystrom,70,Örebro,ale.nystr@hotmail.com,t,-,Clothing,Örebro,SE,f
2094721,18:51:05,333,16172,Alexandra,Bengtsson,44,Knivsta,alexandra.b@hotmail.com,t,381000,Clothing,Örebro,SE,f
2094812,10:07:53,262,32646,Alexandra,Lindberg,19,Nykvarn,ale.lin@hotmail.com,f,432000,Clothing,Malmö,SE,f
2096073,21:15:16,5078,105858,Alexandra,Forsberg,48,Knivsta,ale.forsb@hotmail.com,t,182000,Tickets,Västerås,SE,f
2097828,21:11:47,2452,86421,Alexandra,Jakobsson,73,Örebro,ale_jakobsson@gmail.com,f,257000,Electronics,Örebro,SE,f
2098348,18:32:13,1209,20825,Alexandra,Lindstrom,59,Nykvarn,ale_lindstrom@hotmail.com,t,53000,Clothing,Stockholm,SE,f
2101364,23:49:14,240,20957,Alexandra,Gustafsson,65,Lund,alexandra.gustafsson@hotmail.com,t,389000,Clothing,Lund,SE,f
2103366,2:19:14,300,119522,Alexandra,Carlsson,42,Uppsala,alexandra.carlsson@hotmail.com,t,97000,Books,Uppsala,SE,f
2104250,18:18:03,2992,120904,Alexandra,Magnusson,27,Linköping,ale.magn@hotmail.com,t,415000,Dating,Linköping,SE,f
2106109,2:18:00,321,103865,Alexandra,Bergstrom,42,Örebro,ale_bergstrom@hotmail.com,t,197000,Books,Örebro,SE,f
2108228,2:13:55,300,93165,Alexandra,Sandberg,70,Örebro,ale_sandberg@hotmail.com,t,360000,Books,Örebro,SE,f
2108943,21:22:57,3932,87647,Alexandra,Henriksson,27,Uppsala,alexandra.henriksson@hotmail.com,t,106000,Clothing,Uppsala,SE,f
2110360,4:09:07,2253,29066,Alexandra,Lindqvist,21,Stockholm,alexandra.lindqvist@hotmail.com,t,158000,Clothing,Stockholm,SE,f
2111049,14:36:08,15244,79054,Alexandra,Lundin,29,Stockholm,alexandra.lundin@hotmail.com,t,196000,Clothing,Stockholm,SE,f
2111686,17:47:03,3250,61367,Alexandra,Bergman,68,Stockholm,alexandra.bergman@hotmail.com,t,197000,Clothing,Stockholm,SE,f
2113675,0:46:23,446,109588,Alexandra,Nystrom,70,Örebro,ale.nystr@hotmail.com,t,-,Clothing,Örebro,SE,f
1989603,18:11:17,12546,100920,Amanda,Nilsson,38,Stockholm,amanda.nilsson@hotmail.com,t,170000,Food,Stockholm,SE,f
2036403,14:39:40,7925,4159,Amanda,Engstrom,20,Stockholm,amanda.engstrom@hotmail.com,t,13000,Electronics,Stockholm,SE,f
2006503,3:36:23,7707,113730,Amanda,Carlsson,64,Uppsala,amanda_carlsson@hotmail.com,f,286000,Food,Uppsala,SE,f
2046803,16:21:58,4653,45299,Amanda,Soderberg,61,Västerås,amanda_soderberg@hotmail.com,t,7000,Books,Västerås,SE,f
2049403,15:31:58,4353,34440,Amanda,Holmberg,36,Lund,amanda.holmberg@hotmail.com,t,44000,Clothing,Lund,SE,f
2041603,15:57:38,4088,64630,Amanda,Danielsson,27,Lund,amanda.danielsson@hotmail.com,t,311000,Clothing,Lund,SE,f
2037703,19:57:20,3807,51018,Amanda,Lundin,54,Lund,am.lun@telia.com,t,390000,Books,Lund,SE,f
2005203,20:18:08,2452,122026,Amanda,Lindberg,73,Linköping,ama_lindberg@telia.com,t,114000,Electronics,Linköping,SE,f
2028603,17:59:33,2452,104188,Amanda,Henriksson,45,Lund,amanda.henriksson@hotmail.com,t,2000,Electronics,Lund,SE,f
2031203,13:12:34,2452,76499,Amanda,Forsberg,39,Örebro,ama.forsb@hotmail.com,t,419000,Electronics,Örebro,SE,f
2024703,20:08:27,1757,1029,Amanda,Axelsson,74,Goteborg,amanda.axelsson@gmail.com,f,-,Clothing,Goteborg,,f
1988303,21:51:33,1735,97360,Amanda,Karlsson,64,Lund,amanda.karlsson@gmail.com,f,78000,Tickets,Lund,FI,f
2035103,19:45:17,1617,25996,Amanda,Lindqvist,50,Goteborg,amanda.lindqvist@gmail.com,f,163000,Clothing,Goteborg,NO,f
2033803,17:35:19,1476,10506,Amanda,Lind,77,Stockholm,amanda.lind@hotmail.com,t,365000,Clothing,Stockholm,SE,f
2022103,20:32:22,1441,115280,Amanda,Lundgren,43,Stockholm,amanda.lundgren@hotmail.com,f,33000,Clothing,Stockholm,,f
1987003,17:58:51,1209,94677,Amanda,Johansson,50,Goteborg,amanda.johansson@hotmail.com,t,192000,Dating,Goteborg,SE,f
2003903,18:06:51,1209,65022,Amanda,Bengtsson,77,Stockholm,amanda.bengtsson@hotmail.com,t,290000,Food,Stockholm,SE,f
2016903,18:05:01,1209,107328,Amanda,Lundberg,42,Knivsta,am.lundbe@hotmail.com,t,178000,Clothing,Malmö,SE,f
2027303,18:51:55,1209,31256,Amanda,Fredriksson,35,Malmö,amanda.fredriksson@gmail.com,t,52000,Books,Malmö,SE,f
2048103,17:47:44,1109,55352,Amanda,Nystrom,37,Stockholm,amanda.nystrom@hotmail.com,t,256000,Clothing,Stockholm,SE,f
1992203,17:30:00,879,34821,Amanda,Larsson,68,Nykvarn,ama_larsson@hotmail.com,t,151000,Clothing,Stockholm,SE,f
2007803,20:41:32,869,41170,Amanda,Jonsson,20,Uppsala,amanda.jonsson@telia.com,t,33000,Clothing,Uppsala,SE,f
2032503,19:42:24,852,103348,Amanda,Sjoberg,35,Stockholm,amanda_sjoberg@gmail.com,t,234000,Dating,Stockholm,,f
2039003,18:38:35,592,115629,Amanda,Eklund,20,Goteborg,amanda.eklund@hotmail.com,t,310000,Food,Goteborg,SE,f
2015603,17:45:38,450,32282,Amanda,Lindgren,42,Stockholm,amanda.lindgren@hotmail.com,t,5000,Clothing,Stockholm,SE,f
2001303,17:38:08,414,39024,Amanda,Jansson,64,Malmö,amanda.jansson@hotmail.com,t,231000,Clothing,Malmö,SE,f
2042903,17:41:15,344,17199,Amanda,Hakansson,56,Uppsala,amanda.hakansson@hotmail.com,t,479000,Clothing,Uppsala,SE,f
2026003,18:15:30,204,115322,Amanda,Sandberg,26,Stockholm,amanda.sandberg@hotmail.com,t,311000,Clothing,Stockholm,NO,f
2000003,13:29:05,191,102616,Amanda,Jonsson,44,Stockholm,amanda.jonsson@hotmail.com,t,115000,Food,Stockholm,SE,f
2023403,5:14:00,158,52948,Amanda,Berg,66,Stockholm,amanda_berg@hotmail.com,t,6000,Books,Stockholm,SE,f
2013003,17:04:46,131,27852,Amanda,Olofsson,58,Knivsta,ama_olofsson@hotmail.com,t,435000,Clothing,Örebro,SE,f
1994803,5:40:34,127,61424,Amanda,Persson,26,Goteborg,amanda_persson@hotmail.com,t,164000,Clothing,Goteborg,SE,f
1998703,15:10:42,126,120460,Amanda,Pettersson,74,Stockholm,amanda.pettersson@hotmail.com,t,-,Clothing,Stockholm,SE,f
2011703,17:03:01,124,89998,Amanda,Lindstrom,35,Goteborg,amanda.lindstrom@hotmail.com,t,5000,Food,Goteborg,SE,f
2019503,16:55:44,117,100186,Amanda,Jakobsson,29,Stockholm,amanda.jakobsson@hotmail.com,t,385000,Clothing,Stockholm,SE,f
2040303,18:02:20,111,8268,Amanda,Bergman,54,Malmö,amanda.bergman@hotmail.com,t,417000,Tickets,Malmö,SE,f
1997403,17:25:00,107,72407,Amanda,Gustafsson,59,Linköping,ama_gustafsson@hotmail.com,t,224000,Clothing,Linköping,SE,f
2020803,16:06:39,104,110476,Amanda,Berglund,33,Stockholm,amanda_berglund@hotmail.com,t,242000,Clothing,Stockholm,SE,f
1990903,17:28:36,103,83557,Amanda,Eriksson,60,Stockholm,amanda.eriksson@hotmail.com,t,110000,Tickets,Stockholm,SE,f
1985703,15:30:49,102,47679,Amanda,Andersson,67,Stockholm,amanda_andersson@hotmail.com,t,191000,Clothing,Stockholm,SE,f
2018203,16:46:49,102,37773,Amanda,Bergstrom,39,Stockholm,amanda.bergstrom@hotmail.com,t,460000,Clothing,Stockholm,SE,f
2014303,9:02:00,101,9886,Amanda,Gustavsson,44,Malmö,amanda_gustavsson@hotmail.com,t,-,Books,Malmö,SE,f
1996103,14:04:10,100,91528,Amanda,Svensson,53,Örebro,ama_svensson@hotmail.com,t,410000,Clothing,Örebro,SE,f
1993503,16:18:15,100,116452,Amanda,Olsson,58,Goteborg,amanda_olsson@hotmail.com,t,2000,Clothing,Goteborg,SE,f
2009103,3:20:48,100,62215,Amanda,Petersson,43,Stockholm,amanda_petersson@live.se,f,227000,Dating,Stockholm,,f
2045503,16:47:46,100,91422,Amanda,Gunnarsson,34,Knivsta,ama_gunnarsson@hotmail.com,t,116000,Dating,Nykvarn,SE,f
2029903,16:18:26,100,50830,Amanda,Mattsson,40,Goteborg,amanda_mattsson@hotmail.com,t,29000,Clothing,Goteborg,SE,f
2010403,6:51:30,100,101343,Amanda,Magnusson,59,Goteborg,amanda_magnusson@hotmail.com,f,262000,Clothing,Goteborg,SE,f
2044203,15:26:35,100,90789,Amanda,Holm,46,Stockholm,amanda.holm@hotmail.com,t,141000,Books,Stockholm,SE,f
2050105,18:54:46,879,34821,Amanda,Larsson,68,Nykvarn,ama_larsson@hotmail.com,t,151000,Clothing,Stockholm,SE,f
2050833,9:44:44,15414,113730,Amanda,Carlsson,64,Uppsala,amanda_carlsson@hotmail.com,f,286000,Food,Uppsala,SE,f
2052289,14:50:21,7925,4159,Amanda,Engstrom,20,Stockholm,amanda.engstrom@hotmail.com,t,13000,Electronics,Stockholm,SE,f
2052692,16:52:19,100,91422,Amanda,Gunnarsson,34,Knivsta,ama_gunnarsson@hotmail.com,t,116000,Dating,Stockholm,SE,f
2053641,20:40:45,2452,122026,Amanda,Lindberg,73,Linköping,ama_lindberg@telia.com,t,114000,Electronics,Stockholm,SE,f
2053992,14:34:23,2452,76499,Amanda,Forsberg,39,Örebro,ama.forsb@hotmail.com,t,419000,Electronics,Örebro,SE,f
2054382,18:18:21,1209,107328,Amanda,Lundberg,42,Knivsta,am.lundbe@hotmail.com,t,178000,Clothing,Stockholm,SE,f
2054772,18:24:44,204,47679,Amanda,Andersson,67,Stockholm,amanda_andersson@hotmail.com,t,191000,Clothing,Stockholm,SE,f
2056397,23:35:28,200,116452,Amanda,Olsson,58,Goteborg,amanda_olsson@hotmail.com,t,2000,Clothing,Goteborg,SE,f
2056761,14:11:10,381,61424,Amanda,Persson,26,Goteborg,amanda_persson@hotmail.com,t,164000,Clothing,Goteborg,SE,f
2057606,2:14:56,378,120460,Amanda,Pettersson,74,Stockholm,amanda.pettersson@hotmail.com,t,-,Clothing,Stockholm,SE,f
2058256,23:49:48,828,39024,Amanda,Jansson,64,Malmö,amanda.jansson@hotmail.com,t,231000,Clothing,Malmö,SE,f
2061207,15:35:38,202,9886,Amanda,Gustavsson,44,Malmö,amanda_gustavsson@hotmail.com,t,-,Books,Malmö,SE,f
2062793,1:57:49,312,110476,Amanda,Berglund,33,Stockholm,amanda_berglund@hotmail.com,t,242000,Clothing,Stockholm,SE,f
2063456,13:32:20,316,52948,Amanda,Berg,66,Stockholm,amanda_berg@hotmail.com,t,6000,Books,Stockholm,SE,f
2066043,22:12:47,2952,10506,Amanda,Lind,77,Stockholm,amanda.lind@hotmail.com,t,365000,Clothing,Stockholm,SE,f
2067655,19:23:14,111,8268,Amanda,Bergman,54,Malmö,amanda.bergman@hotmail.com,t,417000,Tickets,Stockholm,SE,f
2068526,20:38:56,200,90789,Amanda,Holm,46,Stockholm,amanda.holm@hotmail.com,t,141000,Books,Stockholm,SE,f
2069644,3:27:22,3327,55352,Amanda,Nystrom,37,Stockholm,amanda.nystrom@hotmail.com,t,256000,Clothing,Stockholm,SE,f
2070060,16:52:26,4353,34440,Amanda,Holmberg,36,Lund,amanda.holmberg@hotmail.com,t,44000,Clothing,Stockholm,SE,f
2070515,2:02:14,2418,94677,Amanda,Johansson,50,Goteborg,amanda.johansson@hotmail.com,t,192000,Dating,Goteborg,SE,f
2070866,21:58:24,2418,65022,Amanda,Bengtsson,77,Stockholm,amanda.bengtsson@hotmail.com,t,290000,Food,Stockholm,SE,f
2072114,18:54:46,879,34821,Amanda,Larsson,68,Nykvarn,ama_larsson@hotmail.com,t,151000,Clothing,Stockholm,SE,f
2072842,9:44:44,15414,113730,Amanda,Carlsson,64,Uppsala,amanda_carlsson@hotmail.com,f,286000,Food,Uppsala,SE,f
2074298,14:50:21,7925,4159,Amanda,Engstrom,20,Stockholm,amanda.engstrom@hotmail.com,t,13000,Electronics,Stockholm,SE,f
2074701,16:52:19,100,91422,Amanda,Gunnarsson,34,Knivsta,ama_gunnarsson@hotmail.com,t,116000,Dating,Stockholm,SE,f
2075650,20:40:45,2452,122026,Amanda,Lindberg,73,Linköping,ama_lindberg@telia.com,t,114000,Electronics,Stockholm,SE,f
2076001,14:34:23,2452,76499,Amanda,Forsberg,39,Örebro,ama.forsb@hotmail.com,t,419000,Electronics,Örebro,SE,f
2076391,18:18:21,1209,107328,Amanda,Lundberg,42,Knivsta,am.lundbe@hotmail.com,t,178000,Clothing,Stockholm,SE,f
2076781,18:24:44,204,47679,Amanda,Andersson,67,Stockholm,amanda_andersson@hotmail.com,t,191000,Clothing,Stockholm,SE,f
2078406,23:35:28,200,116452,Amanda,Olsson,58,Goteborg,amanda_olsson@hotmail.com,t,2000,Clothing,Goteborg,SE,f
2078770,14:11:10,381,61424,Amanda,Persson,26,Goteborg,amanda_persson@hotmail.com,t,164000,Clothing,Goteborg,SE,f
2079615,2:14:56,378,120460,Amanda,Pettersson,74,Stockholm,amanda.pettersson@hotmail.com,t,-,Clothing,Stockholm,SE,f
2080265,23:49:48,828,39024,Amanda,Jansson,64,Malmö,amanda.jansson@hotmail.com,t,231000,Clothing,Malmö,SE,f
2083216,15:35:38,202,9886,Amanda,Gustavsson,44,Malmö,amanda_gustavsson@hotmail.com,t,-,Books,Malmö,SE,f
2084802,1:57:49,312,110476,Amanda,Berglund,33,Stockholm,amanda_berglund@hotmail.com,t,242000,Clothing,Stockholm,SE,f
